AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_E,AAC_Q,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V
TOPB45_1278,0.0316742081447964,0.0361990950226244,0.0588235294117647,0.0361990950226244,0,0.085972850678733,0.0361990950226244,0.0542986425339367,0.00452488687782805,0.131221719457014,0.131221719457014,0.104072398190045,0.00452488687782805,0.0452488687782805,0.0452488687782805,0.0542986425339367,0.0497737556561086,0,0.0407239819004525,0.0497737556561086
TOPB45_1279,0.0208333333333333,0.00694444444444444,0.0486111111111111,0.0138888888888889,0,0.0451388888888889,0.0277777777777778,0.0208333333333333,0.00347222222222222,0.125,0.159722222222222,0.0902777777777778,0.00694444444444444,0.145833333333333,0.0486111111111111,0.0763888888888889,0.0416666666666667,0.0104166666666667,0.0798611111111111,0.0277777777777778
TOPB45_1280,0.0414746543778802,0.0138248847926267,0.0691244239631336,0.032258064516129,0.00921658986175115,0.0967741935483871,0.0368663594470046,0.0460829493087558,0.00921658986175115,0.115207373271889,0.0967741935483871,0.179723502304147,0.00460829493087558,0.0460829493087558,0.0276497695852535,0.0460829493087558,0.032258064516129,0,0.0368663594470046,0.0599078341013825
TOPB45_1281,0.0130718954248366,0.0457516339869281,0.0326797385620915,0.0196078431372549,0.0065359477124183,0.111111111111111,0.0326797385620915,0.0588235294117647,0.0065359477124183,0.065359477124183,0.169934640522876,0.117647058823529,0.0065359477124183,0.0718954248366013,0.0522875816993464,0.0326797385620915,0.0261437908496732,0.0130718954248366,0.0588235294117647,0.0588235294117647
TOPB45_1282,0.0455840455840456,0.0170940170940171,0.0427350427350427,0.0484330484330484,0.0227920227920228,0.094017094017094,0.00854700854700855,0.0968660968660969,0.00854700854700855,0.133903133903134,0.0968660968660969,0.094017094017094,0.0113960113960114,0.056980056980057,0.037037037037037,0.0626780626780627,0.0284900284900285,0.00284900284900285,0.0256410256410256,0.0655270655270655
TOPB45_1283,0.0533807829181495,0.0533807829181495,0.0427046263345196,0.0604982206405694,0.0142348754448399,0.0889679715302491,0.0355871886120996,0.0782918149466192,0.0177935943060498,0.0747330960854092,0.0854092526690391,0.0533807829181495,0.0142348754448399,0.0533807829181495,0.0498220640569395,0.0284697508896797,0.0462633451957295,0.0249110320284698,0.0640569395017794,0.0604982206405694
TOPB45_1284,0.0405797101449275,0.0376811594202899,0.0478260869565217,0.036231884057971,0.0072463768115942,0.114492753623188,0.0246376811594203,0.0507246376811594,0.0130434782608696,0.091304347826087,0.13768115942029,0.121739130434783,0.0101449275362319,0.0608695652173913,0.0405797101449275,0.0376811594202899,0.0376811594202899,0.00869565217391304,0.0376811594202899,0.0434782608695652
TOPB45_1285,0.0376175548589342,0.0438871473354232,0.0313479623824451,0.054858934169279,0.00156739811912226,0.103448275862069,0.0266457680250784,0.0642633228840125,0.0125391849529781,0.105015673981191,0.115987460815047,0.125391849529781,0.0141065830721003,0.0438871473354232,0.0329153605015674,0.0407523510971787,0.0501567398119122,0.00626959247648903,0.0219435736677116,0.0673981191222571
TOPB45_1286,0.0481622306717364,0.0367553865652725,0.0519645120405577,0.0405576679340938,0.00506970849176172,0.106463878326996,0.0304182509505703,0.0583016476552598,0.0114068441064639,0.0975918884664132,0.106463878326996,0.108998732572877,0.0101394169835234,0.0494296577946768,0.0392902408111534,0.0468948035487959,0.0380228136882129,0.00506970849176172,0.0418250950570342,0.0671736375158428
TOPB45_1287,0.0932400932400932,0.041958041958042,0.0326340326340326,0.048951048951049,0.0163170163170163,0.0699300699300699,0.00466200466200466,0.0885780885780886,0.0163170163170163,0.0955710955710956,0.0839160839160839,0.0885780885780886,0.020979020979021,0.027972027972028,0.0606060606060606,0.0303030303030303,0.0582750582750583,0.00699300699300699,0.041958041958042,0.0722610722610723
TOPB45_1288,0.0787878787878788,0.0242424242424242,0.0545454545454545,0.0727272727272727,0.0303030303030303,0.0848484848484849,0,0.0727272727272727,0.0181818181818182,0.115151515151515,0.0606060606060606,0.115151515151515,0.0242424242424242,0.0606060606060606,0.0666666666666667,0.0181818181818182,0.0424242424242424,0.00606060606060606,0.0181818181818182,0.0363636363636364
TOPB45_1289,0.0452830188679245,0.0452830188679245,0.0490566037735849,0.0339622641509434,0.00377358490566038,0.173584905660377,0.0226415094339623,0.0415094339622641,0.0113207547169811,0.0867924528301887,0.135849056603774,0.132075471698113,0.00754716981132075,0.0415094339622641,0.0377358490566038,0.0377358490566038,0.0150943396226415,0.0226415094339623,0.030188679245283,0.0264150943396226
TOPB45_1290,0.0246913580246914,0.0246913580246914,0.0411522633744856,0.037037037037037,0.0123456790123457,0.0781893004115226,0.0288065843621399,0.0699588477366255,0.0411522633744856,0.0864197530864197,0.148148148148148,0.0946502057613169,0.0123456790123457,0.065843621399177,0.037037037037037,0.0411522633744856,0.0576131687242798,0.0246913580246914,0.0329218106995885,0.0411522633744856
TOPB45_1291,0.0520446096654275,0.0185873605947955,0.0260223048327138,0.0223048327137546,0.00371747211895911,0.0148698884758364,0.0148698884758364,0.0520446096654275,0.0111524163568773,0.148698884758364,0.193308550185874,0.0446096654275093,0.0148698884758364,0.133828996282528,0.0260223048327138,0.0743494423791822,0.0557620817843866,0.0111524163568773,0.0371747211895911,0.0446096654275093
TOPB45_1292,0.0658914728682171,0.0271317829457364,0.0387596899224806,0.0542635658914729,0.00775193798449612,0.0968992248062016,0.0155038759689922,0.0348837209302326,0.0426356589147287,0.0930232558139535,0.112403100775194,0.124031007751938,0.0116279069767442,0.0697674418604651,0.0426356589147287,0.0348837209302326,0.0387596899224806,0.00775193798449612,0.0271317829457364,0.0542635658914729
TOPB45_1293,0.0451505016722408,0.0585284280936455,0.0317725752508361,0.0568561872909699,0.00334448160535117,0.102006688963211,0.0234113712374582,0.0551839464882943,0.020066889632107,0.0836120401337793,0.120401337792642,0.0802675585284281,0.0167224080267559,0.0652173913043478,0.0585284280936455,0.0468227424749164,0.040133779264214,0.0100334448160535,0.0250836120401338,0.0568561872909699
TOPB45_1294,0.0266666666666667,0.0266666666666667,0.0533333333333333,0.0333333333333333,0.0333333333333333,0.0933333333333333,0.02,0.04,0.02,0.0733333333333333,0.173333333333333,0.166666666666667,0.00666666666666667,0.0533333333333333,0.0266666666666667,0.0333333333333333,0.0333333333333333,0.0133333333333333,0.04,0.0333333333333333
TOPB45_1295,0.0437158469945355,0.0382513661202186,0.0546448087431694,0.0327868852459016,0.0218579234972678,0.092896174863388,0.0273224043715847,0.0655737704918033,0.00546448087431694,0.092896174863388,0.109289617486339,0.158469945355191,0.00546448087431694,0.0655737704918033,0.0819672131147541,0.0273224043715847,0.0218579234972678,0.0109289617486339,0.0109289617486339,0.0327868852459016
TOPB45_1296,0.0686567164179104,0.0298507462686567,0.0477611940298507,0.0298507462686567,0.00895522388059702,0.0955223880597015,0.0119402985074627,0.0716417910447761,0.00597014925373134,0.101492537313433,0.116417910447761,0.107462686567164,0.0238805970149254,0.0388059701492537,0.0388059701492537,0.0597014925373134,0.0358208955223881,0.00895522388059702,0.026865671641791,0.0716417910447761
TOPB45_1297,0.0643939393939394,0.0265151515151515,0.0378787878787879,0.0416666666666667,0.00378787878787879,0.0984848484848485,0.0227272727272727,0.053030303030303,0.00378787878787879,0.0833333333333333,0.136363636363636,0.0984848484848485,0.0189393939393939,0.0189393939393939,0.0757575757575758,0.0643939393939394,0.0454545454545455,0.00757575757575758,0.0189393939393939,0.0795454545454545
TOPB45_1298,0.107049608355091,0.0365535248041775,0.0261096605744125,0.0469973890339426,0.0182767624020888,0.0704960835509138,0.0339425587467363,0.0887728459530026,0.00783289817232376,0.0992167101827676,0.0704960835509138,0.0861618798955614,0.031331592689295,0.0548302872062663,0.0287206266318538,0.0417754569190601,0.0469973890339426,0.00783289817232376,0.0522193211488251,0.0443864229765013
TOPB45_1299,0.1,0.0261904761904762,0.0547619047619048,0.0404761904761905,0.0214285714285714,0.0690476190476191,0.0142857142857143,0.0785714285714286,0.0119047619047619,0.0952380952380952,0.0761904761904762,0.0880952380952381,0.0166666666666667,0.0523809523809524,0.0547619047619048,0.0547619047619048,0.05,0.0119047619047619,0.0261904761904762,0.0571428571428571
TOPB45_1300,0.0587155963302752,0.0422018348623853,0.0422018348623853,0.0477064220183486,0.0110091743119266,0.0880733944954128,0.0220183486238532,0.0642201834862385,0.0128440366972477,0.073394495412844,0.0972477064220184,0.0880733944954128,0.0220183486238532,0.0440366972477064,0.0605504587155963,0.0440366972477064,0.0422018348623853,0.0110091743119266,0.0587155963302752,0.0697247706422018
TOPB45_1301,0.0331262939958592,0.0476190476190476,0.05175983436853,0.05175983436853,0.0020703933747412,0.0600414078674948,0.0186335403726708,0.072463768115942,0.0248447204968944,0.0766045548654244,0.111801242236025,0.0786749482401656,0.0186335403726708,0.0910973084886128,0.0476190476190476,0.0559006211180124,0.0455486542443064,0.020703933747412,0.062111801242236,0.0289855072463768
TOPB45_1302,0.0571428571428571,0.0357142857142857,0.0571428571428571,0.0404761904761905,0.00238095238095238,0.1,0.0357142857142857,0.0642857142857143,0.0166666666666667,0.0833333333333333,0.0833333333333333,0.0928571428571429,0.0142857142857143,0.080952380952381,0.0333333333333333,0.0571428571428571,0.05,0.00714285714285714,0.0357142857142857,0.0523809523809524
TOPB45_1303,0.0587084148727984,0.0342465753424658,0.0410958904109589,0.063600782778865,0.0107632093933464,0.0792563600782779,0.0146771037181996,0.0851272015655577,0.0146771037181996,0.0851272015655577,0.100782778864971,0.086105675146771,0.0136986301369863,0.0469667318982387,0.0518590998043053,0.0626223091976517,0.0352250489236791,0.0117416829745597,0.0440313111545988,0.0596868884540117
TOPB45_1304,0.0925925925925926,0.025462962962963,0.0324074074074074,0.037037037037037,0.00231481481481481,0.0833333333333333,0.0162037037037037,0.0625,0.0138888888888889,0.106481481481481,0.0949074074074074,0.111111111111111,0.0162037037037037,0.0439814814814815,0.0601851851851852,0.0532407407407407,0.0462962962962963,0.00462962962962963,0.0300925925925926,0.0671296296296296
TOPB45_1305,0.0625,0.0424107142857143,0.046875,0.0535714285714286,0.0200892857142857,0.0691964285714286,0.0245535714285714,0.0803571428571429,0.0178571428571429,0.107142857142857,0.0758928571428571,0.0825892857142857,0.0200892857142857,0.046875,0.0401785714285714,0.046875,0.0446428571428571,0.00446428571428571,0.0424107142857143,0.0714285714285714
TOPB45_1306,0.0324324324324324,0.0198198198198198,0.0558558558558559,0.0486486486486487,0,0.0630630630630631,0.0288288288288288,0.0720720720720721,0.0036036036036036,0.104504504504505,0.0954954954954955,0.0864864864864865,0.00720720720720721,0.0702702702702703,0.0558558558558559,0.0558558558558559,0.0684684684684685,0.00720720720720721,0.0486486486486487,0.0756756756756757
TOPB45_1307,0.0655737704918033,0.040983606557377,0.0573770491803279,0.0491803278688525,0.0163934426229508,0.0901639344262295,0.0163934426229508,0.0245901639344262,0.0245901639344262,0.0901639344262295,0.0901639344262295,0.0983606557377049,0.00819672131147541,0.0491803278688525,0.0737704918032787,0.0327868852459016,0.040983606557377,0.0245901639344262,0.0491803278688525,0.0573770491803279
TOPB45_1308,0.0810810810810811,0.027027027027027,0.0540540540540541,0.0810810810810811,0,0.027027027027027,0,0.027027027027027,0,0.0810810810810811,0.108108108108108,0.0540540540540541,0.0810810810810811,0.027027027027027,0.027027027027027,0.027027027027027,0.108108108108108,0.027027027027027,0.0810810810810811,0.0810810810810811
TOPB45_1309,0.0994152046783626,0.0233918128654971,0.0935672514619883,0.0467836257309941,0,0.111111111111111,0.0526315789473684,0.0175438596491228,0.0233918128654971,0.0467836257309941,0.128654970760234,0.0818713450292398,0.0526315789473684,0.0526315789473684,0.0350877192982456,0.0233918128654971,0.0116959064327485,0.0233918128654971,0.0526315789473684,0.0233918128654971
TOPB45_1310,0.0272727272727273,0.0272727272727273,0.0409090909090909,0.0590909090909091,0.00909090909090909,0.0818181818181818,0.0272727272727273,0.0681818181818182,0.0136363636363636,0.0818181818181818,0.131818181818182,0.113636363636364,0.0136363636363636,0.0681818181818182,0.0318181818181818,0.0590909090909091,0.0454545454545455,0,0.0409090909090909,0.0590909090909091
TOPB45_1311,0.072,0.044,0.024,0.016,0.012,0.04,0,0.048,0.028,0.14,0.144,0.076,0.012,0.108,0.028,0.068,0.044,0.008,0.052,0.036
TOPB45_1312,0.050761421319797,0.0253807106598985,0.0253807106598985,0.0406091370558376,0.0152284263959391,0.101522842639594,0.0101522842639594,0.0812182741116751,0.0253807106598985,0.106598984771574,0.0812182741116751,0.142131979695431,0.0355329949238579,0.050761421319797,0.0253807106598985,0.0406091370558376,0.0710659898477157,0.0050761421319797,0.0203045685279188,0.0456852791878173
TOPB45_1313,0.0808080808080808,0.00505050505050505,0.0151515151515152,0.00505050505050505,0,0.0303030303030303,0.0151515151515152,0.0858585858585859,0.0202020202020202,0.121212121212121,0.186868686868687,0.0454545454545455,0.0101010101010101,0.101010101010101,0.0555555555555556,0.0757575757575758,0.0505050505050505,0.00505050505050505,0.0151515151515152,0.0757575757575758
TOPB45_1314,0.053030303030303,0.0189393939393939,0.0416666666666667,0.0303030303030303,0,0.0984848484848485,0.0151515151515152,0.0795454545454545,0.00757575757575758,0.0946969696969697,0.0946969696969697,0.113636363636364,0.0227272727272727,0.0416666666666667,0.0681818181818182,0.0454545454545455,0.0416666666666667,0.0265151515151515,0.0416666666666667,0.0643939393939394
TOPB45_1315,0.0228571428571429,0.0228571428571429,0.06,0.0457142857142857,0.00857142857142857,0.0914285714285714,0.02,0.04,0.00571428571428571,0.111428571428571,0.148571428571429,0.0914285714285714,0.00857142857142857,0.0771428571428571,0.0314285714285714,0.105714285714286,0.0542857142857143,0.00857142857142857,0.02,0.0257142857142857
TOPB45_1316,0.038961038961039,0.012987012987013,0.051948051948052,0.038961038961039,0.012987012987013,0.0909090909090909,0.0649350649350649,0.025974025974026,0.025974025974026,0.168831168831169,0.0779220779220779,0.0649350649350649,0.038961038961039,0,0.038961038961039,0.038961038961039,0.0649350649350649,0,0.038961038961039,0.103896103896104
TOPB45_1317,0.0351758793969849,0.0351758793969849,0.0402010050251256,0.0402010050251256,0.0301507537688442,0.0552763819095477,0.050251256281407,0.0402010050251256,0.0251256281407035,0.085427135678392,0.105527638190955,0.130653266331658,0.0050251256281407,0.0301507537688442,0.0552763819095477,0.0452261306532663,0.0552763819095477,0.0251256281407035,0.0351758793969849,0.0753768844221105
TOPB45_1318,0.0132890365448505,0.0332225913621262,0.053156146179402,0.0398671096345515,0.0332225913621262,0.0996677740863787,0.026578073089701,0.079734219269103,0.00996677740863787,0.116279069767442,0.0963455149501661,0.122923588039867,0.00332225913621262,0.0564784053156146,0.053156146179402,0.0465116279069767,0.0299003322259136,0.00664451827242525,0.0398671096345515,0.0398671096345515
TOPB45_1319,0.0401459854014599,0.0437956204379562,0.0328467153284672,0.0437956204379562,0.0109489051094891,0.0912408759124088,0.0255474452554745,0.0437956204379562,0.0145985401459854,0.0839416058394161,0.142335766423358,0.105839416058394,0.0145985401459854,0.0547445255474453,0.0255474452554745,0.0547445255474453,0.0583941605839416,0.0109489051094891,0.0583941605839416,0.0437956204379562
TOPB45_1320,0.0520231213872832,0.0317919075144509,0.0173410404624277,0.0491329479768786,0.00867052023121387,0.092485549132948,0.023121387283237,0.0664739884393064,0.00867052023121387,0.109826589595376,0.0867052023121387,0.121387283236994,0.0260115606936416,0.0317919075144509,0.0664739884393064,0.0578034682080925,0.0433526011560694,0.00289017341040462,0.0202312138728324,0.0838150289017341
TOPB45_1321,0.0650406504065041,0.024390243902439,0.0487804878048781,0.0487804878048781,0,0.146341463414634,0.016260162601626,0.032520325203252,0.016260162601626,0.0731707317073171,0.130081300813008,0.105691056910569,0.0650406504065041,0.032520325203252,0.032520325203252,0.024390243902439,0.016260162601626,0.016260162601626,0.032520325203252,0.0731707317073171
TOPB45_1322,0.0411985018726592,0.0262172284644195,0.048689138576779,0.0262172284644195,0.00374531835205993,0.127340823970037,0.0224719101123595,0.0636704119850187,0,0.0898876404494382,0.138576779026217,0.112359550561798,0.0187265917602996,0.0823970037453183,0.0374531835205993,0.0411985018726592,0.0374531835205993,0.00749063670411985,0.0337078651685393,0.0411985018726592
TOPB45_1323,0.0673076923076923,0.0288461538461538,0,0.0384615384615385,0,0.125,0.0384615384615385,0.0384615384615385,0.00961538461538462,0.125,0.144230769230769,0.144230769230769,0.0192307692307692,0.0673076923076923,0.0192307692307692,0.0576923076923077,0,0.00961538461538462,0.0192307692307692,0.0480769230769231
TOPB45_1324,0.029535864978903,0.00843881856540084,0.029535864978903,0.029535864978903,0,0.181434599156118,0.00843881856540084,0.0379746835443038,0,0.0970464135021097,0.105485232067511,0.189873417721519,0.00421940928270042,0.0548523206751055,0.0421940928270042,0.0675105485232067,0.0210970464135021,0.00843881856540084,0.0253164556962025,0.0590717299578059
TOPB45_1325,0.062992125984252,0.015748031496063,0.0551181102362205,0.0708661417322835,0,0.0866141732283465,0.031496062992126,0.0393700787401575,0,0.102362204724409,0.125984251968504,0.133858267716535,0.0393700787401575,0.031496062992126,0.031496062992126,0.015748031496063,0.0551181102362205,0.0078740157480315,0.015748031496063,0.078740157480315
TOPB45_1326,0.0489795918367347,0.0530612244897959,0.0326530612244898,0.0489795918367347,0.00408163265306122,0.142857142857143,0.0244897959183673,0.0326530612244898,0.00816326530612245,0.0979591836734694,0.13469387755102,0.106122448979592,0.0285714285714286,0.0489795918367347,0.0326530612244898,0.0489795918367347,0.0204081632653061,0.00408163265306122,0.0612244897959184,0.0204081632653061
TOPB45_1327,0.0494296577946768,0.0228136882129278,0.0494296577946768,0.0494296577946768,0.0114068441064639,0.0684410646387833,0.0380228136882129,0.0570342205323194,0.00760456273764259,0.091254752851711,0.133079847908745,0.091254752851711,0.0228136882129278,0.0418250950570342,0.0380228136882129,0.064638783269962,0.0380228136882129,0,0.0608365019011407,0.064638783269962
TOPB45_1328,0.0470588235294118,0.0352941176470588,0.0352941176470588,0.0323529411764706,0.00294117647058824,0.132352941176471,0.0294117647058824,0.0352941176470588,0.0117647058823529,0.1,0.123529411764706,0.111764705882353,0.00882352941176471,0.0529411764705882,0.0411764705882353,0.0470588235294118,0.0411764705882353,0.0117647058823529,0.0382352941176471,0.0617647058823529
TOPB45_1329,0.0829694323144105,0.0465793304221252,0.0262008733624454,0.0393013100436681,0.00436681222707424,0.0727802037845706,0.0262008733624454,0.0698689956331878,0.0116448326055313,0.135371179039301,0.129548762736536,0.0567685589519651,0.0203784570596798,0.0393013100436681,0.0509461426491994,0.0407569141193595,0.0611353711790393,0,0.0291120815138282,0.0567685589519651
TOPB45_1330,0.0683060109289618,0.0546448087431694,0.0273224043715847,0.0218579234972678,0,0.0819672131147541,0.0300546448087432,0.0437158469945355,0.0109289617486339,0.0846994535519126,0.131147540983607,0.092896174863388,0.0218579234972678,0.0710382513661202,0.040983606557377,0.0327868852459016,0.0300546448087432,0.0163934426229508,0.0519125683060109,0.087431693989071
TOPB45_1331,0.0275590551181102,0.0236220472440945,0.0118110236220472,0.0196850393700787,0.00393700787401575,0.031496062992126,0.0275590551181102,0.0511811023622047,0.0078740157480315,0.165354330708661,0.173228346456693,0.0433070866141732,0.0236220472440945,0.153543307086614,0.0551181102362205,0.0590551181102362,0.0354330708661417,0,0.031496062992126,0.0551181102362205
TOPB45_1332,0.0561797752808989,0,0.0449438202247191,0.0112359550561798,0,0.0337078651685393,0.0337078651685393,0.0224719101123595,0,0.123595505617978,0.224719101123595,0.0561797752808989,0.0337078651685393,0.0449438202247191,0.0449438202247191,0.0337078651685393,0.123595505617978,0.0112359550561798,0,0.101123595505618
TOPB45_1333,0.0560344827586207,0.0301724137931034,0.0258620689655172,0.021551724137931,0,0.0517241379310345,0.0258620689655172,0.0258620689655172,0.00431034482758621,0.0948275862068965,0.168103448275862,0.0603448275862069,0.0560344827586207,0.0905172413793103,0.0646551724137931,0.0689655172413793,0.0603448275862069,0.00431034482758621,0.021551724137931,0.0689655172413793
TOPB45_1334,0.0481927710843374,0.0120481927710843,0.0481927710843374,0.0481927710843374,0,0.0481927710843374,0.0240963855421687,0.0602409638554217,0.0120481927710843,0.144578313253012,0.168674698795181,0.132530120481928,0.0120481927710843,0.0481927710843374,0.0240963855421687,0.0481927710843374,0.0120481927710843,0.0120481927710843,0.072289156626506,0.0240963855421687
TOPB45_1335,0.0923913043478261,0.0271739130434783,0.0271739130434783,0.0326086956521739,0,0.184782608695652,0.0380434782608696,0.0597826086956522,0,0.0652173913043478,0.0923913043478261,0.114130434782609,0.0326086956521739,0.016304347826087,0.0543478260869565,0.0652173913043478,0.0326086956521739,0.00543478260869565,0.0108695652173913,0.0489130434782609
TOPB45_1336,0.039039039039039,0.048048048048048,0.039039039039039,0.033033033033033,0.003003003003003,0.126126126126126,0.027027027027027,0.0510510510510511,0.015015015015015,0.0990990990990991,0.12012012012012,0.0840840840840841,0.018018018018018,0.045045045045045,0.045045045045045,0.045045045045045,0.039039039039039,0.00600600600600601,0.033033033033033,0.0840840840840841
TOPB45_1337,0.0440251572327044,0.0188679245283019,0.0251572327044025,0.0377358490566038,0,0.132075471698113,0.0314465408805031,0.0377358490566038,0,0.119496855345912,0.10062893081761,0.144654088050314,0.0188679245283019,0.0251572327044025,0.0377358490566038,0.0566037735849057,0.0566037735849057,0,0.0251572327044025,0.0880503144654088
TOPB45_1338,0.0292397660818713,0.0233918128654971,0.0584795321637427,0.0233918128654971,0.00584795321637427,0.0584795321637427,0.0350877192982456,0.0526315789473684,0.0175438596491228,0.087719298245614,0.128654970760234,0.128654970760234,0.0116959064327485,0.0818713450292398,0.0350877192982456,0.0526315789473684,0.0350877192982456,0.0233918128654971,0.0584795321637427,0.0526315789473684
TOPB45_1339,0.0955056179775281,0.0168539325842697,0.0393258426966292,0.0337078651685393,0.0112359550561798,0.0898876404494382,0.0224719101123595,0.0955056179775281,0.0168539325842697,0.0730337078651685,0.112359550561798,0.106741573033708,0.00561797752808989,0.0224719101123595,0.0449438202247191,0.0449438202247191,0.050561797752809,0.00561797752808989,0.0449438202247191,0.0674157303370786
TOPB45_1340,0.0879120879120879,0.0512820512820513,0.00732600732600733,0.0512820512820513,0.00366300366300366,0.0805860805860806,0.0366300366300366,0.0512820512820513,0.0256410256410256,0.120879120879121,0.102564102564103,0.0695970695970696,0.0366300366300366,0.032967032967033,0.0769230769230769,0.032967032967033,0.0402930402930403,0.00366300366300366,0.032967032967033,0.0549450549450549
TOPB45_1341,0.0612244897959184,0.0489795918367347,0.0163265306122449,0.036734693877551,0.0122448979591837,0.0285714285714286,0.00816326530612245,0.0775510204081633,0.0244897959183673,0.114285714285714,0.122448979591837,0.0244897959183673,0.0285714285714286,0.130612244897959,0.0571428571428571,0.0448979591836735,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0489795918367347
TOPB45_1342,0.0535714285714286,0.0238095238095238,0.0416666666666667,0.0476190476190476,0.0119047619047619,0.113095238095238,0.0148809523809524,0.056547619047619,0.00297619047619048,0.0714285714285714,0.133928571428571,0.113095238095238,0.0119047619047619,0.0714285714285714,0.0535714285714286,0.0654761904761905,0.0357142857142857,0.00297619047619048,0.0327380952380952,0.0416666666666667
TOPB45_1343,0.0387931034482759,0.0129310344827586,0.0560344827586207,0.0301724137931034,0.00862068965517241,0.103448275862069,0.0172413793103448,0.0560344827586207,0.00431034482758621,0.0818965517241379,0.103448275862069,0.103448275862069,0.0172413793103448,0.0948275862068965,0.0474137931034483,0.0474137931034483,0.0258620689655172,0.00862068965517241,0.0560344827586207,0.0862068965517241
TOPB45_1344,0.0729312762973352,0.0378681626928471,0.02945301542777,0.0490883590462833,0.0210378681626928,0.0813464235624123,0.0112201963534362,0.05890603085554,0.0126227208976157,0.0687237026647966,0.115007012622721,0.0869565217391304,0.0140252454417952,0.0546984572230014,0.061711079943899,0.0406732117812062,0.0490883590462833,0.0140252454417952,0.0575035063113604,0.0631136044880785
TOPB45_1345,0.131630648330059,0.0255402750491159,0.0825147347740668,0.0491159135559921,0,0.0353634577603143,0.0589390962671906,0.0726915520628684,0.00392927308447937,0.0844793713163065,0.0726915520628684,0.0432220039292731,0.0216110019646365,0.0176817288801572,0.00589390962671906,0.0884086444007859,0.0982318271119843,0.00392927308447937,0.037328094302554,0.0667976424361493
TOPB45_1346,0.040650406504065,0.00813008130081301,0.0487804878048781,0.040650406504065,0.00813008130081301,0.121951219512195,0.00813008130081301,0.032520325203252,0.032520325203252,0.0731707317073171,0.113821138211382,0.138211382113821,0.00813008130081301,0.0569105691056911,0.032520325203252,0.0650406504065041,0.024390243902439,0.00813008130081301,0.0650406504065041,0.0731707317073171
TOPB45_1347,0.0328638497652582,0.0140845070422535,0.0422535211267606,0.0516431924882629,0.0187793427230047,0.0657276995305164,0.0234741784037559,0.0469483568075117,0.00469483568075117,0.107981220657277,0.0938967136150235,0.112676056338028,0.0140845070422535,0.07981220657277,0.0563380281690141,0.0704225352112676,0.0516431924882629,0.0140845070422535,0.0469483568075117,0.0516431924882629
TOPB45_1348,0.0672782874617737,0.0428134556574924,0.036697247706422,0.0519877675840979,0,0.110091743119266,0.0428134556574924,0.0275229357798165,0.00917431192660551,0.055045871559633,0.128440366972477,0.116207951070336,0.0152905198776758,0.0489296636085627,0.0581039755351682,0.0489296636085627,0.0275229357798165,0.00917431192660551,0.055045871559633,0.0489296636085627
TOPB45_1349,0.0681818181818182,0.0303030303030303,0.0511363636363636,0.0492424242424242,0.0113636363636364,0.115530303030303,0.0208333333333333,0.0208333333333333,0.00568181818181818,0.0662878787878788,0.160984848484848,0.130681818181818,0.00946969696969697,0.0397727272727273,0.0340909090909091,0.0397727272727273,0.0208333333333333,0.00946969696969697,0.0795454545454545,0.0359848484848485
TOPB45_1350,0.0259067357512953,0.0259067357512953,0.0518134715025907,0.0414507772020725,0.0103626943005181,0.0673575129533679,0.0155440414507772,0.0310880829015544,0.00518134715025907,0.0725388601036269,0.10880829015544,0.10880829015544,0.0103626943005181,0.119170984455959,0.0414507772020725,0.077720207253886,0.0725388601036269,0.0259067357512953,0.0569948186528497,0.0310880829015544
TOPB45_1351,0.0518518518518519,0.0246913580246914,0.0271604938271605,0.0222222222222222,0.00740740740740741,0.091358024691358,0.0246913580246914,0.0518518518518519,0.00740740740740741,0.111111111111111,0.118518518518519,0.0938271604938272,0.0172839506172839,0.0864197530864197,0.0444444444444444,0.0567901234567901,0.0518518518518519,0.00246913580246914,0.0444444444444444,0.0641975308641975
TOPB45_1352,0.0382775119617225,0.0263157894736842,0.0287081339712919,0.0334928229665072,0.00239234449760766,0.0980861244019139,0.0191387559808612,0.0478468899521531,0.0119617224880383,0.12200956937799,0.12200956937799,0.107655502392345,0.00956937799043062,0.105263157894737,0.0358851674641148,0.0526315789473684,0.0311004784688995,0.00478468899521531,0.0454545454545455,0.0574162679425837
TOPB45_1353,0.0177304964539007,0.0212765957446809,0.049645390070922,0.0425531914893617,0.00354609929078014,0.159574468085106,0.0177304964539007,0.0141843971631206,0,0.0815602836879433,0.156028368794326,0.127659574468085,0.0106382978723404,0.074468085106383,0.0354609929078014,0.0567375886524823,0.0425531914893617,0.0212765957446809,0.0390070921985816,0.0283687943262411
TOPB45_1354,0.075,0.025,0.045,0.035,0.005,0.145,0.055,0.03,0.01,0.05,0.13,0.155,0.015,0.045,0.02,0.045,0.01,0.005,0.035,0.065
TOPB45_1355,0.0385164051355207,0.0427960057061341,0.0399429386590585,0.0456490727532097,0.00570613409415121,0.0998573466476462,0.0228245363766049,0.0513552068473609,0.021398002853067,0.0841654778887304,0.12981455064194,0.10413694721826,0.021398002853067,0.0627674750356633,0.0342368045649073,0.0556348074179743,0.0427960057061341,0.00713266761768902,0.0442225392296719,0.0456490727532097
